lat,long,actual,predicted,residual,resid_pct,sqft,grade,age
47.5288,-122.345,360000,526897,-166897,-46.4,2850,7,53
47.7175,-122.364,675000,1077494,-402494,-59.6,2540,9,75
47.6867,-122.354,530000,526601,3398,0.6,1370,7,109
47.3115,-122.209,219950,-32467,252417,114.8,1070,6,30
47.6604,-122.352,598500,495371,103128,17.2,1560,8,9
47.5085,-122.15,470000,522797,-52797,-11.2,2150,8,23
47.4872,-122.204,290000,465113,-175113,-60.4,2390,7,41
47.6693,-122.289,861000,826992,34007,3.9,2520,8,84
47.5299,-122.344,369000,370628,-1628,-0.4,1550,7,56
47.576,-121.976,925000,933354,-8354,-0.9,3300,10,24
47.4753,-122.172,295000,356481,-61481,-20.8,2290,7,14
47.5436,-122.357,385000,167626,217373,56.5,1020,6,65
47.3692,-122.047,390000,466447,-76447,-19.6,2560,8,26
47.4911,-122.125,629000,666153,-37153,-5.9,2660,9,19
47.6718,-122.329,1315000,993154,321845,24.5,3460,10,11
47.7417,-122.053,462500,570265,-107765,-23.3,2350,7,38
47.5453,-122.234,1530000,1131949,398050,26.0,4250,9,41
47.5759,-122.012,535000,511949,23050,4.3,1970,8,26
47.7572,-122.147,448000,565935,-117935,-26.3,2560,7,36
47.6847,-122.291,525000,559072,-34072,-6.5,1600,7,91
47.5817,-122.047,1061600,832148,229451,21.6,2990,10,1
47.5738,-122.136,333000,273107,59892,18.0,1240,7,61
47.6367,-122.109,639900,660776,-20876,-3.3,2330,8,23
47.5725,-122.383,410000,334294,75705,18.5,1420,7,28
47.3736,-122.045,397500,465941,-68441,-17.2,2570,8,23
47.6456,-122.173,955000,1003813,-48813,-5.1,3020,10,46
47.6675,-122.368,455000,391825,63174,13.9,1190,8,6
47.6916,-122.352,409500,488694,-79194,-19.3,1340,7,94
47.4579,-122.164,265000,355828,-90828,-34.3,1750,7,46
47.6597,-122.345,438600,460999,-22399,-5.1,720,7,105
47.7458,-122.334,310000,446419,-136419,-44.0,1740,7,50
47.3093,-122.345,300000,453703,-153703,-51.2,2450,8,25
47.3322,-122.337,175000,160492,14507,8.3,1030,7,55
47.2619,-122.298,205500,124585,80914,39.4,1330,7,29
47.7668,-122.218,375000,431093,-56093,-15.0,1430,7,34
47.4095,-122.168,355000,509503,-154503,-43.5,2460,8,25
47.6155,-122.306,250000,440822,-190822,-76.3,780,7,93
47.7616,-122.273,455000,702736,-247736,-54.4,1760,8,56
47.6345,-122.366,819000,539875,279124,34.1,1300,7,115
47.3546,-122.176,199500,217759,-18259,-9.2,1690,7,29
47.6418,-122.394,862000,760522,101477,11.8,2220,8,83
47.5467,-122.359,400000,509623,-109623,-27.4,1240,8,87
47.5051,-122.381,700000,931698,-231698,-33.1,3030,8,44
47.6088,-122.193,672000,347555,324444,48.3,1220,7,61
47.6781,-122.374,575000,470796,104203,18.1,1650,7,60
47.5213,-122.193,615000,732650,-117650,-19.1,3010,9,14
47.7205,-122.26,2150000,2044127,105872,4.9,3470,11,26
47.2207,-121.984,397000,369420,27579,6.9,1710,7,63
47.7505,-122.117,869000,1017968,-148968,-17.1,3740,9,27
47.5003,-122.156,355000,273023,81976,23.1,1810,7,12
47.6855,-122.321,575000,419745,155254,27.0,1590,7,31
47.754,-122.321,346000,458820,-112820,-32.6,1590,6,62
47.3628,-122.147,530000,548965,-18965,-3.6,2080,8,61
47.4646,-122.15,449500,540323,-90823,-20.2,2580,8,17
47.6774,-122.325,435000,257400,177599,40.8,901,7,14
47.7118,-122.29,635000,758556,-123556,-19.5,2970,8,46
47.3879,-122.032,332500,249762,82737,24.9,1800,7,20
47.6567,-122.13,550000,719951,-169951,-30.9,3000,8,49
47.6295,-122.051,720000,855102,-135102,-18.8,2520,10,28
47.7214,-122.056,1085000,1127221,-42221,-3.9,3740,10,27
47.6205,-122.116,418000,279584,138415,33.1,1220,7,50
47.5798,-122.383,495000,493428,1571,0.3,1280,7,86
47.732,-122.134,1140000,1194559,-54559,-4.8,3310,9,91
47.6901,-122.015,734990,611947,123042,16.7,2650,8,3
47.662,-122.329,980000,837385,142614,14.6,2190,8,105
47.6842,-122.155,737000,824857,-87857,-11.9,2300,9,18
47.4309,-122.191,364950,395348,-30398,-8.3,1930,8,20
47.6158,-122.293,890000,846272,43727,4.9,2610,8,95
47.5096,-122.25,466000,744623,-278623,-59.8,2240,8,89
47.2051,-122.006,225000,-72098,297098,132.0,1120,6,28
47.5404,-122.268,420000,287483,132516,31.6,1000,7,62
47.771,-122.353,215000,386340,-171340,-79.7,1010,6,71
47.3927,-122.194,270000,349386,-79386,-29.4,2140,7,48
47.6828,-122.207,778000,571934,206065,26.5,1840,7,69
47.5866,-122.25,650000,409884,240115,36.9,1380,7,55
47.3893,-122.154,325000,410936,-85936,-26.4,1830,8,20
47.5586,-122.173,550000,553178,-3178,-0.6,1940,8,52
47.3768,-122.118,291000,242701,48298,16.6,1580,7,31
47.6796,-122.115,437000,518682,-81682,-18.7,1890,8,35
47.3358,-122.051,255500,203800,51699,20.2,1770,7,6
47.6956,-122.022,875000,984339,-109339,-12.5,3790,9,5
47.6972,-122.129,450000,406642,43357,9.6,1720,7,37
47.5755,-122.216,725000,449618,275381,38.0,1550,7,51
47.5972,-122.295,386500,372786,13713,3.5,1400,6,114
47.7235,-122.039,985000,1296614,-311614,-31.6,4030,11,27
47.5694,-122.387,419700,361831,57868,13.8,1450,8,9
47.2756,-122.27,165000,77309,87690,53.1,1150,5,107
47.7346,-122.352,408000,327985,80014,19.6,810,6,67
47.4375,-122.176,340000,421890,-81890,-24.1,1720,7,57
47.6378,-122.066,962800,1028914,-66114,-6.9,3630,10,16
47.6693,-122.393,557000,497597,59402,10.7,1630,8,11
47.6496,-122.041,775000,1023810,-248810,-32.1,3820,9,28
47.4996,-122.146,520000,632581,-112581,-21.7,2460,8,35
47.3637,-122.21,385000,471509,-86509,-22.5,2310,8,37
47.6227,-122.31,1200000,851210,348789,29.1,2120,9,110
47.4837,-122.236,190000,210004,-20004,-10.5,930,6,74
47.7364,-122.286,1950000,1558578,391421,20.1,3440,8,3
47.381,-122.056,555000,630753,-75753,-13.6,2920,9,18
47.4562,-122.33,250000,493700,-243700,-97.5,1920,8,50
47.6395,-122.214,1824100,1001735,822364,45.1,3330,9,47
47.6009,-122.158,530000,583736,-53736,-10.1,2330,8,28
47.5242,-121.831,250000,138368,111631,44.7,1100,5,98
47.6048,-122.298,518000,812810,-294810,-56.9,2320,8,110
47.5897,-122.314,450000,301274,148725,33.1,1140,6,108
47.5357,-122.179,562500,660378,-97878,-17.4,2440,9,24
47.6321,-122.393,2160000,1315107,844892,39.1,3080,11,19
47.349,-122.036,282000,232765,49234,17.5,1610,7,22
47.6058,-122.313,302282,478157,-175875,-58.2,1095,7,114
47.3771,-122.315,267000,341908,-74908,-28.1,1580,8,22
47.1924,-121.988,275000,262812,12187,4.4,1960,7,43
47.3746,-122.181,248000,62309,185690,74.9,1420,6,34
47.6323,-122.039,750000,917398,-167398,-22.3,3190,10,31
47.5145,-122.39,445000,376072,68927,15.5,910,7,79
47.3651,-122.165,550000,183117,366882,66.7,1270,5,107
47.6347,-122.026,545000,526878,18121,3.3,2040,8,27
47.4734,-122.006,549000,450017,98982,18.0,2740,7,24
47.2763,-122.257,185900,40857,145042,78.0,940,5,106
47.5831,-122.191,730000,566245,163754,22.4,2690,7,63
47.3467,-122.306,225000,241656,-16656,-7.4,1460,7,47
47.6157,-122.174,657500,547543,109956,16.7,2320,7,59
47.4061,-122.33,265000,246059,18940,7.1,1070,7,65
47.7128,-122.223,630000,843916,-213916,-34.0,2950,8,40
47.6762,-122.36,490000,485350,4649,0.9,1470,8,31
47.3408,-122.335,384900,555998,-171098,-44.5,3090,8,47
47.6455,-122.04,799990,909510,-109520,-13.7,2850,10,21
47.2909,-122.352,252500,241368,11131,4.4,1900,7,24
47.5539,-122.268,380000,257773,122226,32.2,920,6,105
47.7503,-122.328,245000,392146,-147146,-60.1,860,7,67
47.4491,-121.78,378000,253051,124948,33.1,1890,7,37
47.6742,-122.35,389000,360061,28938,7.4,850,6,105
47.3045,-122.211,343000,408569,-65569,-19.1,2732,7,6
47.6177,-122.308,742000,560078,181921,24.5,1540,9,4
47.4887,-122.192,400000,693516,-293516,-73.4,2680,7,72
47.5672,-122.372,625000,781165,-156165,-25.0,1800,9,88
47.5304,-122.202,630000,749278,-119278,-18.9,2550,10,4
47.3406,-122.057,299500,362032,-62532,-20.9,2010,8,29
47.5647,-122.293,229800,305267,-75467,-32.8,1110,8,1
47.2616,-122.296,395000,424646,-29646,-7.5,2820,8,12
47.4973,-122.328,225000,300732,-75732,-33.7,1370,7,53
47.4602,-122.171,310000,493499,-183499,-59.2,2730,7,53
47.4805,-122.301,330000,422666,-92666,-28.1,1920,7,53
47.5319,-121.84,280000,266221,13778,4.9,1610,6,67
47.5164,-121.878,415000,382383,32616,7.9,1770,8,6
47.6599,-122.146,752888,794205,-41317,-5.5,2420,9,28
47.4934,-122.332,300000,461659,-161659,-53.9,2020,7,52
47.4229,-122.324,200000,289576,-89576,-44.8,1170,7,58
47.6802,-121.908,406500,613311,-206811,-50.9,1840,8,26
47.735,-122.17,468000,538792,-70792,-15.1,2100,7,39
47.6476,-122.184,1050000,1067211,-17211,-1.6,3440,10,32
47.645,-122.084,960000,1275463,-315463,-32.9,1730,8,19
47.6513,-122.368,865000,889763,-24763,-2.9,2750,8,114
47.7659,-122.204,395000,460372,-65372,-16.6,1400,7,53
47.7678,-122.272,470000,596168,-126168,-26.8,1990,8,17
47.7165,-122.308,517000,370189,146810,28.4,1180,7,65
47.6322,-122.232,1000000,679005,320994,32.1,2300,8,52
47.2655,-122.244,110000,-6162,116162,105.6,828,6,47
47.7257,-122.361,405000,445669,-40669,-10.0,1020,7,67
47.4953,-122.238,249950,289796,-39846,-15.9,1730,6,71
47.5316,-121.959,410000,372411,37588,9.2,1750,7,49
47.5071,-122.194,385000,263691,121308,31.5,1660,7,35
47.7416,-122.319,349000,309487,39512,11.3,1010,6,68
47.6827,-122.289,540000,431104,108895,20.2,1360,7,64
47.5445,-122.263,657000,761515,-104515,-15.9,2740,8,61
47.386,-122.162,250000,56813,193186,77.3,1072,7,6
47.5753,-122.017,350000,393435,-43435,-12.4,1440,8,27
47.7564,-122.316,352450,582661,-230211,-65.3,1430,7,70
47.6073,-122.308,375000,428965,-53965,-14.4,940,7,106
47.5224,-122.36,275000,323817,-48817,-17.8,930,6,92
47.5057,-122.172,322500,209151,113348,35.1,1190,7,19
47.7121,-122.287,385100,300962,84137,21.8,1060,6,66
47.6832,-122.304,395000,490268,-95268,-24.1,1080,7,95
47.7199,-122.246,750000,694793,55206,7.4,2930,8,5
47.5764,-122.287,1085000,939530,145469,13.4,2340,10,93
47.7379,-122.052,597000,630820,-33820,-5.7,2370,8,20
47.4558,-122.371,2510000,2173353,336646,13.4,5480,11,24
47.6847,-122.368,703300,727139,-23839,-3.4,1980,8,83
47.6501,-122.164,1185000,993301,191698,16.2,2760,10,37
47.6845,-122.201,698000,701380,-3380,-0.5,2200,7,95
47.4984,-122.23,340000,408236,-68236,-20.1,2060,7,55
47.5706,-122.16,750000,636641,113358,15.1,2770,8,39
47.5859,-122.291,1505000,1102359,402640,26.8,3480,9,89
47.6307,-122.051,615000,706307,-91307,-14.8,2360,9,38
47.4394,-122.14,320000,353008,-33008,-10.3,1580,8,34
47.3521,-122.302,290000,366582,-76582,-26.4,1620,8,27
47.3204,-122.387,374950,657855,-282905,-75.5,2540,9,38
47.5773,-122.226,1100000,643505,456494,41.5,2830,7,57
47.5058,-122.384,550000,462606,87393,15.9,1260,7,64
47.5427,-122.302,390000,562672,-172672,-44.3,2860,7,32
47.4802,-122.188,467000,613668,-146668,-31.4,3460,7,14
47.5374,-121.875,552250,521800,30449,5.5,2580,8,13
47.3417,-122.281,235000,295810,-60810,-25.9,2070,7,51
47.4954,-122.366,750000,732104,17895,2.4,2420,8,63
47.5688,-122.087,627000,477198,149801,23.9,1990,8,42
47.6211,-122.016,883000,981678,-98678,-11.2,3670,10,16
47.6078,-122.202,785000,596389,188610,24.0,1950,9,6
47.7038,-122.317,457000,621568,-164568,-36.0,2060,7,75
47.5788,-122.41,367500,317428,50071,13.6,1030,8,11
47.5515,-122.189,625000,679903,-54903,-8.8,2290,7,52
47.7648,-122.35,402500,489939,-87439,-21.7,990,7,86
47.5745,-122.113,755000,811143,-56143,-7.4,2870,8,31
47.5625,-122.316,380000,422019,-42019,-11.1,1210,8,65
47.3314,-122.275,238000,176794,61205,25.7,1360,7,40
47.6389,-122.349,848000,853253,-5253,-0.6,2170,9,85
47.5317,-121.834,358000,470059,-112059,-31.3,2450,7,48
47.4482,-122.206,440000,632461,-192461,-43.7,3180,8,8
47.7037,-122.32,250000,292731,-42731,-17.1,800,6,72
47.6899,-122.217,2650000,1643067,1006932,38.0,4700,11,57
47.2098,-122.016,495000,585435,-90435,-18.3,2660,9,51
47.5956,-122.174,660000,602070,57929,8.8,2010,8,58
47.7109,-122.017,755000,703154,51845,6.9,2170,8,6
47.624,-122.142,600000,626362,-26362,-4.4,2090,8,49
47.5339,-122.284,461500,579125,-117625,-25.5,2820,8,9
47.2844,-122.205,275000,173651,101348,36.9,1640,7,19
47.4297,-122.325,195000,368139,-173139,-88.8,1320,7,87
47.4914,-122.155,315000,312775,2224,0.7,1260,8,16
47.6314,-122.353,1280000,1064398,215601,16.8,3260,9,85
47.3224,-122.122,353000,259179,93820,26.6,2200,7,26
47.4833,-122.157,390000,591191,-201191,-51.6,2570,7,57
47.3062,-122.15,657500,1032521,-375021,-57.0,4140,11,13
47.5099,-122.262,495000,520395,-25395,-5.1,1810,7,100
47.7196,-122.024,450000,458548,-8548,-1.9,1510,8,9
47.4553,-121.75,427000,355321,71678,16.8,1830,8,24
47.6979,-122.205,1040000,1141034,-101034,-9.7,3900,10,9
47.59,-122.058,700000,411359,288640,41.2,1460,7,52
47.6734,-122.026,894000,961793,-67793,-7.6,3800,9,22
47.6073,-122.062,770000,924179,-154179,-20.0,3210,10,20
47.6571,-122.133,412500,417110,-4610,-1.1,1490,7,52
47.6731,-122.199,899000,662019,236980,26.4,1950,9,19
47.6199,-122.141,555000,684860,-129860,-23.4,2810,8,51
47.7735,-122.133,400000,742322,-342322,-85.6,2970,7,48
47.7331,-122.299,330000,477525,-147525,-44.7,1430,7,65
47.6891,-122.331,700000,741401,-41401,-5.9,2090,7,93
47.7132,-122.355,500000,604325,-104325,-20.9,2280,7,59
47.574,-122.138,385000,339070,45929,11.9,1420,7,61
47.5505,-122.152,840000,543018,296981,35.4,2170,8,35
47.4793,-122.336,230500,129911,100588,43.6,740,6,72
47.6157,-122.291,563250,379351,183898,32.6,1370,7,33
47.6533,-122.346,523950,432043,91906,17.5,1420,8,9
47.54,-122.275,227064,499042,-271978,-119.8,1570,7,107
47.6886,-122.309,616500,607900,8599,1.4,2080,7,61
47.6158,-122.108,670000,643996,26003,3.9,1930,9,47
47.4232,-122.324,210000,387682,-177682,-84.6,2340,7,58
47.4908,-122.223,335000,290730,44269,13.2,1410,7,47
47.496,-122.349,151100,192626,-41526,-27.5,840,6,94
47.3557,-122.026,374950,480073,-105123,-28.0,2790,8,11
47.538,-122.38,840000,878367,-38367,-4.6,2783,8,105
47.5589,-122.295,640000,799936,-159936,-25.0,2940,8,60
47.3504,-122.005,335000,193307,141692,42.3,1830,7,11
47.5281,-122.031,210000,185599,24400,11.6,1020,5,115
47.77,-122.259,452250,637414,-185164,-40.9,2550,7,36
47.3431,-122.048,162000,42558,119441,73.7,1460,6,40
47.5459,-122.228,968000,765391,202608,20.9,2630,9,52
47.7192,-122.32,252500,363071,-110571,-43.8,1030,7,68
47.7436,-121.979,265800,281313,-15513,-5.8,1460,6,33
47.3754,-122.163,300000,154601,145398,48.5,1451,7,5
47.3684,-122.073,398950,544309,-145359,-36.4,3000,8,12
47.657,-122.394,865000,589524,275475,31.8,2090,7,68
47.3556,-122.026,378000,479199,-101199,-26.8,2790,8,11
47.5396,-121.997,1150000,1131899,18100,1.6,4350,10,8
47.6402,-122.171,1272000,1110570,161429,12.7,3200,11,31
47.5955,-121.974,890000,1132036,-242036,-27.2,4100,10,4
47.3531,-122.048,275000,220895,54104,19.7,1180,8,22
47.4587,-121.996,542500,554059,-11559,-2.1,2730,8,26
47.6603,-122.394,411000,435771,-24771,-6.0,1080,7,67
47.5254,-122.318,337500,389034,-51534,-15.3,1020,7,115
47.5738,-122.293,365000,234204,130795,35.8,1310,7,8
47.6226,-122.115,416000,440654,-24654,-5.9,1980,7,54
47.2639,-122.252,230000,97918,132081,57.4,1450,7,12
47.4785,-122.228,290500,647747,-357247,-123.0,2510,9,12
47.371,-122.018,367899,418851,-50952,-13.8,2420,8,1
47.2313,-122.023,700000,146816,553183,79.0,1300,6,95
47.6118,-122.131,534000,416065,117934,22.1,2120,7,56
47.5532,-122.372,317000,198664,118335,37.3,1060,7,34
47.6447,-122.327,845000,530279,314720,37.2,1600,7,86
47.4863,-122.143,579000,628492,-49492,-8.5,3220,8,3
47.6159,-122.114,525126,503012,22113,4.2,1950,7,55
47.6852,-122.329,1001000,790232,210767,21.1,3100,7,76
47.6938,-122.356,250000,216813,33186,13.3,750,5,95
47.7378,-121.975,565000,1015127,-450127,-79.7,4040,9,9
47.6474,-122.402,700000,522330,177669,25.4,1500,7,75
47.4915,-122.155,316000,354398,-38398,-12.2,1490,8,17
47.7433,-122.094,557500,616241,-58741,-10.5,2390,8,14
47.3256,-122.141,207500,186883,20616,9.9,1640,7,47
47.6825,-122.036,465000,338907,126092,27.1,1440,7,12
47.5835,-122.313,853800,926902,-73102,-8.6,2960,9,88
47.6179,-122.005,1385000,1152989,232010,16.8,4860,9,22
47.5493,-122.387,469000,315040,153959,32.8,1480,8,1
47.3947,-122.197,220000,243418,-23418,-10.6,1280,7,53
47.4683,-122.348,332000,320106,11893,3.6,1510,6,73
47.7533,-122.205,720000,1113478,-393478,-54.6,3550,10,25
47.5755,-122.07,795000,917671,-122671,-15.4,3230,8,42
47.5059,-122.303,240000,412048,-172048,-71.7,2020,7,61
47.7476,-122.35,280000,357767,-77767,-27.8,1260,6,68
47.7301,-122.2,330000,362567,-32567,-9.9,1180,7,50
47.7061,-122.347,375000,321742,53257,14.2,1450,6,68
47.6569,-122.273,1690000,1127647,562352,33.3,3400,9,58
47.3161,-122.182,152500,16034,136465,89.5,1090,6,46
47.5133,-122.356,256000,295278,-39278,-15.3,860,6,100
47.3337,-122.275,182500,110712,71787,39.3,910,7,44
47.5998,-122.014,485500,430649,54850,11.3,1800,8,16
47.3747,-122.185,362000,473325,-111325,-30.8,2880,8,14
47.5373,-122.39,675000,925592,-250592,-37.1,3370,7,105
47.626,-122.213,1388000,676973,711026,51.2,2650,8,60
47.6101,-122.138,462000,291087,170912,37.0,1250,7,49
47.3565,-122.149,219000,378714,-159714,-72.9,1940,8,36
47.6205,-122.148,725000,759023,-34023,-4.7,3210,8,47
47.5557,-122.278,315000,347083,-32083,-10.2,840,7,90
47.6771,-122.358,695000,713581,-18581,-2.7,2360,8,14
47.702,-121.892,560000,813932,-253932,-45.3,2840,9,24
47.5482,-122.392,560000,446739,113260,20.2,1300,7,72
47.3632,-122.061,649000,793258,-144258,-22.2,3990,9,24
47.5882,-122.117,620000,475009,144990,23.4,2000,7,53
47.4631,-122.329,246500,224325,22174,9.0,940,7,61
47.7508,-122.17,548000,620179,-72179,-13.2,2110,8,14
47.5488,-122.171,496600,547601,-51001,-10.3,2020,8,54
47.7201,-122.35,315000,492069,-177069,-56.2,1680,7,63
47.2477,-121.937,330000,384927,-54927,-16.6,2300,8,38
47.5803,-122.403,1000000,938232,61767,6.2,3090,8,96
47.6722,-122.372,650000,586153,63846,9.8,1550,7,104
47.6105,-122.309,589000,716225,-127225,-21.6,2210,8,114
47.5876,-122.193,1030000,690696,339303,32.9,2620,8,53
47.4912,-122.365,802000,892195,-90195,-11.2,2110,9,55
47.4942,-122.304,173000,274105,-101105,-58.4,1740,6,68
47.5883,-122.384,130000,444315,-314315,-241.8,1200,7,107
47.6989,-122.346,380000,467344,-87344,-23.0,1550,8,4
47.2582,-122.113,293000,732082,-439082,-149.9,3250,9,42
47.426,-122.285,706000,744781,-38781,-5.5,3280,9,43
47.4857,-122.2,262000,180695,81304,31.0,1500,5,87
47.524,-121.821,281000,154357,126642,45.1,1300,6,56
47.5237,-122.391,710000,598355,111644,15.7,2720,7,60
47.3099,-122.09,170000,146640,23359,13.7,1350,7,49
47.6174,-122.308,687500,602389,85110,12.4,1280,8,111
47.7271,-122.215,502000,514006,-12006,-2.4,2140,7,38
47.7221,-122.352,734000,552722,181277,24.7,2180,8,1
47.6852,-122.378,481450,491665,-10215,-2.1,1410,7,75
47.3594,-122.054,250000,337760,-87760,-35.1,1900,7,49
47.7303,-122.238,300000,320220,-20220,-6.7,910,7,44
47.4174,-122.316,248000,84130,163869,66.1,1010,6,60
47.299,-122.228,186000,138032,47967,25.8,1340,5,103
47.5658,-122.318,440000,606154,-166154,-37.8,2120,8,66
47.5285,-122.354,172000,189457,-17457,-10.1,970,6,72
47.7243,-122.185,405000,478361,-73361,-18.1,1440,7,50
47.4186,-122.079,599000,467791,131208,21.9,2950,8,9
47.5377,-122.266,457500,322970,134529,29.4,1210,7,63
47.3187,-122.367,275000,432426,-157426,-57.2,2180,8,37
47.6334,-122.12,500000,368247,131752,26.4,1220,7,51
47.6775,-122.18,472500,415368,57131,12.1,1440,7,54
47.5445,-122.013,494815,408322,86492,17.5,1910,8,1
47.7754,-122.296,342000,429950,-87950,-25.7,1390,7,60
47.639,-122.219,1208000,1112944,95055,7.9,3250,9,85
47.7563,-122.338,492000,973003,-481003,-97.8,3305,7,93
47.6936,-122.294,420000,347146,72853,17.3,1200,6,78
47.7141,-122.031,554000,494811,59188,10.7,1670,8,11
47.56,-122.132,805000,883199,-78199,-9.7,3350,9,36
47.3064,-122.108,485000,544039,-59039,-12.2,2470,9,26
47.5342,-122.373,310000,152336,157663,50.9,670,5,95
47.4959,-122.15,456500,493464,-36964,-8.1,2400,8,8
47.4531,-122.344,330000,393750,-63750,-19.3,1690,7,60
47.7149,-121.96,211000,326203,-115203,-54.6,1410,7,34
47.6282,-122.293,965000,789939,175060,18.1,2460,8,77
47.4483,-122.129,374950,358254,16695,4.5,1660,8,41
47.6964,-122.365,456000,654104,-198104,-43.4,1870,7,88
47.5951,-122.037,599000,574166,24833,4.1,2730,7,47
47.2674,-122.072,500000,639179,-139179,-27.8,2110,9,38
47.5256,-122.385,740000,699861,40138,5.4,2300,8,54
47.5073,-122.239,430000,1104821,-674821,-156.9,3890,8,72
47.7189,-122.225,799950,837881,-37931,-4.7,3320,9,1
47.6463,-122.371,1225000,1010789,214210,17.5,2860,8,100
47.5133,-122.196,249000,413053,-164053,-65.9,1400,6,98
47.5774,-122.285,930000,1031351,-101351,-10.9,3530,9,90
47.4666,-122.326,339950,611476,-271526,-79.9,2670,8,60
47.506,-122.241,612000,966348,-354348,-57.9,3840,8,66
47.5437,-122.291,428000,473432,-45432,-10.6,1950,7,49
47.295,-122.37,315000,383221,-68221,-21.7,2200,8,24
47.662,-122.363,550000,450506,99493,18.1,1490,7,56
47.5517,-121.998,453246,405753,47492,10.5,2010,8,1
47.5359,-122.367,325000,251248,73751,22.7,800,7,62
47.5595,-122.04,810000,922615,-112615,-13.9,3140,10,24
47.6351,-122.168,745000,613391,131608,17.7,2290,8,43
47.5065,-122.249,329000,340434,-11434,-3.5,1200,7,87
47.3764,-122.184,258000,170590,87409,33.9,2090,6,29
47.6973,-122.36,418500,279389,139110,33.2,790,6,72
47.7205,-122.323,320000,521014,-201014,-62.8,1802,7,54
47.5287,-122.385,550000,825678,-275678,-50.1,2090,10,27
47.5232,-122.191,600000,662900,-62900,-10.5,2600,9,16
47.4713,-122.117,260000,430933,-170933,-65.7,1750,8,47
47.6787,-122.363,511718,513255,-1537,-0.3,1700,6,100
47.5731,-122.135,335000,416545,-81545,-24.3,1210,7,61
47.3253,-122.298,207000,233744,-26744,-12.9,1460,7,59
47.4511,-122.121,525000,643635,-118635,-22.6,2840,9,13
47.4945,-122.249,194000,151356,42643,22.0,1180,6,71
47.3831,-122.185,340000,578070,-238070,-70.0,2665,9,9
47.6587,-122.344,604000,567845,36154,6.0,1560,7,92
47.7139,-121.321,375000,429937,-54937,-14.7,2140,7,45
47.4915,-122.338,240000,213966,26033,10.8,1280,6,61
47.6385,-122.344,474000,402559,71440,15.1,1090,7,89
47.6529,-122.407,719000,557729,161270,22.4,1800,7,68
47.674,-122.379,525000,403975,121024,23.1,1380,7,60
